,pID,bID,Unnamed: 0,Adı,Anlamı,Künyesi,Lakabı,Baba Adı,Anne Adı,Kabilesi,Doğum Yeri,Doğum Yılı,İslam’a Girişi,Sohbet Süresi,Rivayeti,Savaşları,Görevleri,Vefat Yeri,Vefat Yılı,Vefat Yaşı,Eşi/Eşleri,Vefat Bolge,battleAdi
158,8165,27029,65,Ka’kâ b. Amr,"Takırdamak, ses çıkarmak",Tespit edilemedi.,Tespit edilmedi.,Amr b. Mâlik,Tespit edilemedi.,Temimoğulları/ Suudi Arabistan,Suudi Arabistan,Tespit edilemedi.,"Hicrî, 10",1,0,"Bûzâha, Kâdisiye, Yermûk, Cemel, Cezire vs.","Komutanlık, elçilik",Tespit edilemedi.,"Hicrî, 40/Milâdî, 660",Tespit edilemedi.,,['Tespit edilemedi.'],Ka’kâ b. Amr
159,8165,27025,65,Ka’kâ b. Amr,"Takırdamak, ses çıkarmak",Tespit edilemedi.,Tespit edilmedi.,Amr b. Mâlik,Tespit edilemedi.,Temimoğulları/ Suudi Arabistan,Suudi Arabistan,Tespit edilemedi.,"Hicrî, 10",1,0,"Bûzâha, Kâdisiye, Yermûk, Cemel, Cezire vs.","Komutanlık, elçilik",Tespit edilemedi.,"Hicrî, 40/Milâdî, 660",Tespit edilemedi.,,['Tespit edilemedi.'],Ka’kâ b. Amr
160,8165,27036,65,Ka’kâ b. Amr,"Takırdamak, ses çıkarmak",Tespit edilemedi.,Tespit edilmedi.,Amr b. Mâlik,Tespit edilemedi.,Temimoğulları/ Suudi Arabistan,Suudi Arabistan,Tespit edilemedi.,"Hicrî, 10",1,0,"Bûzâha, Kâdisiye, Yermûk, Cemel, Cezire vs.","Komutanlık, elçilik",Tespit edilemedi.,"Hicrî, 40/Milâdî, 660",Tespit edilemedi.,,['Tespit edilemedi.'],Ka’kâ b. Amr
161,8136,27006,36,Mâlik b. Teyyihan,"Sahip, tassaruf edebilen",Ebu’l-Heysem/ Heysem’in Babası,Züsseyfeyn/İki kılıç sahibi,Teyyihan b. Mâlik b. Atîk,Leyla bint Atîk b. Amr,Abdüleşheloğulları/Evs,Medine,Tespit edilemedi..,Nübüvvetin 11. yılı,11,1,"Bedir, Uhud, Hendek, vs.",Hayber ve Fedek bölgesinin vergi tahsildarlığı,Baki Kabristanlığı/Medine,"Hicrî, 20/ Miladî, 641",Tespit edilemedi.,,['Medine'],Mâlik b. Teyyihan
162,8136,27009,36,Mâlik b. Teyyihan,"Sahip, tassaruf edebilen",Ebu’l-Heysem/ Heysem’in Babası,Züsseyfeyn/İki kılıç sahibi,Teyyihan b. Mâlik b. Atîk,Leyla bint Atîk b. Amr,Abdüleşheloğulları/Evs,Medine,Tespit edilemedi..,Nübüvvetin 11. yılı,11,1,"Bedir, Uhud, Hendek, vs.",Hayber ve Fedek bölgesinin vergi tahsildarlığı,Baki Kabristanlığı/Medine,"Hicrî, 20/ Miladî, 641",Tespit edilemedi.,,['Medine'],Mâlik b. Teyyihan
163,8136,27015,36,Mâlik b. Teyyihan,"Sahip, tassaruf edebilen",Ebu’l-Heysem/ Heysem’in Babası,Züsseyfeyn/İki kılıç sahibi,Teyyihan b. Mâlik b. Atîk,Leyla bint Atîk b. Amr,Abdüleşheloğulları/Evs,Medine,Tespit edilemedi..,Nübüvvetin 11. yılı,11,1,"Bedir, Uhud, Hendek, vs.",Hayber ve Fedek bölgesinin vergi tahsildarlığı,Baki Kabristanlığı/Medine,"Hicrî, 20/ Miladî, 641",Tespit edilemedi.,,['Medine'],Mâlik b. Teyyihan
164,8130,27006,30,Mikdâd b. Amr,Demir kesme aleti,Ebû Ma’bed / Ma’bed’in babası,Fârisü Resûlillah / Resûlullah’ın süvarisi,Amr b. Sa’lebe,Tespit edilemedi.,Behrâoğulları / Yemen,Yemen,"N. Öncesi, 25 / Miladî, 585",Nübüvvetin ilk günleri,23,42,"Bedir, Uhud, Hendek, Hayber, vs.","Komutanlık, süvarilik",Baki Kabristanlığı/Medine,"Hicrî, 33 / Miladî, 653",69,,['Medine'],Mikdâd b. Amr
165,8130,27009,30,Mikdâd b. Amr,Demir kesme aleti,Ebû Ma’bed / Ma’bed’in babası,Fârisü Resûlillah / Resûlullah’ın süvarisi,Amr b. Sa’lebe,Tespit edilemedi.,Behrâoğulları / Yemen,Yemen,"N. Öncesi, 25 / Miladî, 585",Nübüvvetin ilk günleri,23,42,"Bedir, Uhud, Hendek, Hayber, vs.","Komutanlık, süvarilik",Baki Kabristanlığı/Medine,"Hicrî, 33 / Miladî, 653",69,,['Medine'],Mikdâd b. Amr
166,8130,27015,30,Mikdâd b. Amr,Demir kesme aleti,Ebû Ma’bed / Ma’bed’in babası,Fârisü Resûlillah / Resûlullah’ın süvarisi,Amr b. Sa’lebe,Tespit edilemedi.,Behrâoğulları / Yemen,Yemen,"N. Öncesi, 25 / Miladî, 585",Nübüvvetin ilk günleri,23,42,"Bedir, Uhud, Hendek, Hayber, vs.","Komutanlık, süvarilik",Baki Kabristanlığı/Medine,"Hicrî, 33 / Miladî, 653",69,,['Medine'],Mikdâd b. Amr
167,8164,27042,64,Muâz b. Cebel,"Saygı duyulan, korunan",Ebû Abdurrahman/Abdurrahman’ın Babası,İmamü’l-Ülema/Âlimlerin İmamı,Cebel b. Amr b. Evs,Hind bint Sehl b. Cüheyne,Udeyoğulları/Hazrec,Medine,"N. Öncesi, 7/ Milâdî, 603",Nübüvvetin 12. yılı,11,157,"Dimeşk fethi, Ecnâdeyn, Amvâs vs.","Katiplik, elçilik ve haznedarlık",Ağvârüşşimâliyye/Ürdün,"Hicrî, 17/ Milâdî, 638",35,,['Ürdün'],Muâz b. Cebel
168,8164,27028,64,Muâz b. Cebel,"Saygı duyulan, korunan",Ebû Abdurrahman/Abdurrahman’ın Babası,İmamü’l-Ülema/Âlimlerin İmamı,Cebel b. Amr b. Evs,Hind bint Sehl b. Cüheyne,Udeyoğulları/Hazrec,Medine,"N. Öncesi, 7/ Milâdî, 603",Nübüvvetin 12. yılı,11,157,"Dimeşk fethi, Ecnâdeyn, Amvâs vs.","Katiplik, elçilik ve haznedarlık",Ağvârüşşimâliyye/Ürdün,"Hicrî, 17/ Milâdî, 638",35,,['Ürdün'],Muâz b. Cebel
169,8164,27006,64,Muâz b. Cebel,"Saygı duyulan, korunan",Ebû Abdurrahman/Abdurrahman’ın Babası,İmamü’l-Ülema/Âlimlerin İmamı,Cebel b. Amr b. Evs,Hind bint Sehl b. Cüheyne,Udeyoğulları/Hazrec,Medine,"N. Öncesi, 7/ Milâdî, 603",Nübüvvetin 12. yılı,11,157,"Dimeşk fethi, Ecnâdeyn, Amvâs vs.","Katiplik, elçilik ve haznedarlık",Ağvârüşşimâliyye/Ürdün,"Hicrî, 17/ Milâdî, 638",35,,['Ürdün'],Muâz b. Cebel
170,8128,27006,28,Mus’ab b. Umeyr,"Zorlu, güçlü ve dayanıklı",Ebû Muhammed / Muhammed’in babası,Mus’abü’l-Hayr / Hayırlı Mus’ab,Umeyr b. Haşim,Hunas bint Mâlik,Abduddaroğulları / Mekke,Mekke,"N. Öncesi, 25 / Miladî, 585",Nübüvvetin ilk günleri,16,0,Bedir ve Uhud,Medine’ye ilk gönderilen muallim,Uhud Şehitliği / Medine,"Hicrî, 3 Şevval 3 / Miladî, 24 Mart 625",40,,[' Medine'],Mus’ab b. Umeyr
171,8128,27009,28,Mus’ab b. Umeyr,"Zorlu, güçlü ve dayanıklı",Ebû Muhammed / Muhammed’in babası,Mus’abü’l-Hayr / Hayırlı Mus’ab,Umeyr b. Haşim,Hunas bint Mâlik,Abduddaroğulları / Mekke,Mekke,"N. Öncesi, 25 / Miladî, 585",Nübüvvetin ilk günleri,16,0,Bedir ve Uhud,Medine’ye ilk gönderilen muallim,Uhud Şehitliği / Medine,"Hicrî, 3 Şevval 3 / Miladî, 24 Mart 625",40,,[' Medine'],Mus’ab b. Umeyr
172,8179,27028,79,Nu‘mân b. Beşir,"Gelincik, kan",Ebû Abdullah,,Beşîr b. Sa’d,Amre bint Revâha,Malikoğulları/Hazrec,Medine,"Hicrî, 2/ Milâdî, 623",Doğuştan,10,124,"['Suriye', 'Cezire Fetihleri']","['Valilik', 'Kadılık']",Bîrîn/Humus/Suriye,"Hicrî, 64/ Milâdî, 684",61,,['Suriye'],Nu‘mân b. Beşir
173,8158,27006,58,Nuaymân b. Amr,Nimetler içinde yaşayan,Ebû Amr,Mezzâh,Amr b. Rifâa,Futayme el-Kâhiniyye,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,Tespit edilemedi.,"['Bedir', 'Uhud', 'Hendek']",['Tespit edilemedi.'],Medine,"Hicrî, 48/ Milâdî, 668",Tespit edilemedi.,,['Medine'],Nuaymân b. Amr
174,8158,27009,58,Nuaymân b. Amr,Nimetler içinde yaşayan,Ebû Amr,Mezzâh,Amr b. Rifâa,Futayme el-Kâhiniyye,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,Tespit edilemedi.,"['Bedir', 'Uhud', 'Hendek']",['Tespit edilemedi.'],Medine,"Hicrî, 48/ Milâdî, 668",Tespit edilemedi.,,['Medine'],Nuaymân b. Amr
175,8158,27015,58,Nuaymân b. Amr,Nimetler içinde yaşayan,Ebû Amr,Mezzâh,Amr b. Rifâa,Futayme el-Kâhiniyye,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,Tespit edilemedi.,"['Bedir', 'Uhud', 'Hendek']",['Tespit edilemedi.'],Medine,"Hicrî, 48/ Milâdî, 668",Tespit edilemedi.,,['Medine'],Nuaymân b. Amr
176,8110,27005,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
177,8110,27006,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
178,8110,27007,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
179,8110,27008,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
180,8110,27009,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
181,8110,27010,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
182,8110,27011,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
183,8110,27012,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
184,8110,27013,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
185,8110,27014,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
186,8110,27015,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
187,8110,27016,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
188,8110,27017,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
189,8110,27018,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
190,8110,27019,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
191,8110,27020,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
192,8110,27021,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
193,8110,27022,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
194,8110,27023,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
195,8110,27024,10,Ömer b. Hattab,Ömür sürme ve yaşama,Ebû Abdullah / Abdulah’ın babası,Farûk / Hak ile batılı birbirinden ayıran,Hattab b. Nüfeyl,Hanteme bint Hişam,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 27 / Miladî, 584",Nübüvvetin 6. yılı,17,539,"Bedir, Uhud, Hendek başta olmak üzere tüm gazveler ve birkaç seriyye",Halifelik,Hücre-i Saâdet / Medine,"Hicrî, 26 Zilhicce 23 / Miladî, 3 Kasım 644",61,,[' Medine'],Ömer b. Hattab
196,8100,27005,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
197,8100,27006,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
198,8100,27007,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
199,8100,27008,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
200,8100,27009,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
201,8100,27010,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
202,8100,27011,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
203,8100,27012,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
204,8100,27013,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
205,8100,27014,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
206,8100,27015,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
207,8100,27016,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
208,8100,27017,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
